Checked,Protein FDR Confidence: Combined,Accession,Description,# Peptides,# PSMs,# Unique Peptides,Ensembl Gene ID,Gene Symbol,# Razor Peptides,Abundance Ratio: (PBS) / (NaCl),Abundance Ratio (log2): (PBS) / (NaCl),Abundance Ratio P-Value: (PBS) / (NaCl),Abundance Ratio Adj. P-Value: (PBS) / (NaCl),Abundance Ratio Variability [%]: (PBS) / (NaCl),Abundance Ratio Weight: (PBS) / (NaCl),Abundances (Grouped): NaCl,Abundances (Grouped): PBS,Abundances (Grouped) CV [%]: NaCl,Abundances (Grouped) CV [%]: PBS,Abundances (Grouped) Count: NaCl,Abundances (Grouped) Count: PBS,"Abundances (Scaled): F25: Sample, NaCl","Abundances (Scaled): F26: Sample, NaCl","Abundances (Scaled): F27: Sample, NaCl","Abundances (Scaled): F28: Sample, NaCl","Abundances (Scaled): F29: Sample, NaCl","Abundances (Scaled): F30: Sample, NaCl","Abundances (Scaled): F31: Sample, NaCl","Abundances (Scaled): F32: Sample, NaCl","Abundances (Scaled): F17: Sample, PBS","Abundances (Scaled): F18: Sample, PBS","Abundances (Scaled): F19: Sample, PBS","Abundances (Scaled): F20: Sample, PBS","Abundances (Scaled): F21: Sample, PBS","Abundances (Scaled): F22: Sample, PBS","Abundances (Scaled): F23: Sample, PBS","Abundances (Scaled): F24: Sample, PBS","Abundances (Normalized): F25: Sample, NaCl","Abundances (Normalized): F26: Sample, NaCl","Abundances (Normalized): F27: Sample, NaCl","Abundances (Normalized): F28: Sample, NaCl","Abundances (Normalized): F29: Sample, NaCl","Abundances (Normalized): F30: Sample, NaCl","Abundances (Normalized): F31: Sample, NaCl","Abundances (Normalized): F32: Sample, NaCl","Abundances (Normalized): F17: Sample, PBS","Abundances (Normalized): F18: Sample, PBS","Abundances (Normalized): F19: Sample, PBS","Abundances (Normalized): F20: Sample, PBS","Abundances (Normalized): F21: Sample, PBS","Abundances (Normalized): F22: Sample, PBS","Abundances (Normalized): F23: Sample, PBS","Abundances (Normalized): F24: Sample, PBS","Abundance: F25: Sample, NaCl","Abundance: F26: Sample, NaCl","Abundance: F27: Sample, NaCl","Abundance: F28: Sample, NaCl","Abundance: F29: Sample, NaCl","Abundance: F30: Sample, NaCl","Abundance: F31: Sample, NaCl","Abundance: F32: Sample, NaCl","Abundance: F17: Sample, PBS","Abundance: F18: Sample, PBS","Abundance: F19: Sample, PBS","Abundance: F20: Sample, PBS","Abundance: F21: Sample, PBS","Abundance: F22: Sample, PBS","Abundance: F23: Sample, PBS","Abundance: F24: Sample, PBS","Abundances Count: F25: Sample, NaCl","Abundances Count: F26: Sample, NaCl","Abundances Count: F27: Sample, NaCl","Abundances Count: F28: Sample, NaCl","Abundances Count: F29: Sample, NaCl","Abundances Count: F30: Sample, NaCl","Abundances Count: F31: Sample, NaCl","Abundances Count: F32: Sample, NaCl","Abundances Count: F17: Sample, PBS","Abundances Count: F18: Sample, PBS","Abundances Count: F19: Sample, PBS","Abundances Count: F20: Sample, PBS","Abundances Count: F21: Sample, PBS","Abundances Count: F22: Sample, PBS","Abundances Count: F23: Sample, PBS","Abundances Count: F24: Sample, PBS","Found in Sample: [S25] F25: Sample, NaCl","Found in Sample: [S26] F26: Sample, NaCl","Found in Sample: [S27] F27: Sample, NaCl","Found in Sample: [S28] F28: Sample, NaCl","Found in Sample: [S29] F29: Sample, NaCl","Found in Sample: [S30] F30: Sample, NaCl","Found in Sample: [S31] F31: Sample, NaCl","Found in Sample: [S32] F32: Sample, NaCl","Found in Sample: [S17] F17: Sample, PBS","Found in Sample: [S18] F18: Sample, PBS","Found in Sample: [S19] F19: Sample, PBS","Found in Sample: [S20] F20: Sample, PBS","Found in Sample: [S21] F21: Sample, PBS","Found in Sample: [S22] F22: Sample, PBS","Found in Sample: [S23] F23: Sample, PBS","Found in Sample: [S24] F24: Sample, PBS"
FALSE,High,A1ZBF7,V-type proton ATPase subunit a OS=Drosophila melanogaster OX=7227 GN=Vha100-3 PE=3 SV=1,19,131,19,FBgn0028669,Vha100-3,0,1.077,0.11,0.969465839,0.989635934,55.44,26.67198257,97.1,102.9,8.32,47.19,8,8,114.9,111.4,102.5,99.8,98.3,92.5,117.1,110.3,116.1,115.5,130,127.2,21.8,24.7,108.2,109.8,97113760.37,94205494.82,86645285.65,84381208.19,83131142.94,78169909.05,99015257.5,93287858.57,98169742.27,97645228.22,109878357.5,107504064,18412531.72,20848762.95,91486726.19,92823692.8,46281852.91,45081121.41,81055077.29,80945488.56,72259713.88,78169909.05,63321336.76,33387510.17,40148220.35,42895830.31,47499475.66,52837344.81,10386875.94,12121903.38,35137438.84,38428375.7,15,14,16,15,17,16,15,14,17,17,12,13,6,8,14,15,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High
FALSE,High,Q9VE75,V-type proton ATPase subunit a OS=Drosophila melanogaster OX=7227 GN=Vha100-2 PE=1 SV=2,4,26,4,FBgn0028670,Vha100-2,0,0.555,-0.85,0.21357126,0.46240838,77.09,23.37906595,47.9,152.1,22.72,38.99,8,8,41.7,43,68.4,74,49.6,49.6,49.7,45.2,72.9,63.7,170.3,238.2,184.2,153.2,162.2,134.2,4343531.232,4478778.721,7127743.814,7709025.524,5165751.108,5167274.219,5173234.707,4704776.302,7592449.962,6635211.435,17737014.28,24818624.77,19186653.55,15958491.3,16902191.52,13984503.25,2070012.25,2143275.906,6667873.75,7395139.875,4490202.875,5167274.219,3308340,1683828.625,3105064.219,2914867.516,7667559.813,12198145.69,10823573.48,9278597.969,6491649.07,5789488.961,4,4,4,5,4,4,4,4,5,3,4,4,4,3,5,5,High,High,High,High,High,High,High,High,Peak Found,Peak Found,High,High,High,High,Peak Found,Peak Found
FALSE,High,Q8IML4,V-type proton ATPase subunit a OS=Drosophila melanogaster OX=7227 GN=Vha100-1 PE=1 SV=1,3,9,3,FBgn0028671,Vha100-1,0,0.415,-1.27,0.29141255,0.568618973,47.25,20.32317092,140.5,59.5,32.28,32.58,7,6,,77.9,166.6,197.9,145.6,138.3,246,200.5,90.1,100.1,80.8,61.5,56.5,38.1,,,,595083.0368,1272767.444,1512508.261,1112925.819,1056891.375,1880103.011,1532263.874,688622.4211,764846.7326,617123.1374,469857.7851,431934.8108,291083.8992,,,,284771.1875,1190650.625,1450924,967383.5625,1056891.375,1202346.375,548393.7188,281624.0938,335999.375,266777.0625,230931.1563,243663.0313,169242.2188,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,,,High,Peak Found,High,High,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found
FALSE,High,Q9VKQ8,V-type proton ATPase proteolipid subunit OS=Drosophila melanogaster OX=7227 GN=Vha16-5 PE=2 SV=1,2,10,2,FBgn0032294,Vha16-5,0,1.739,0.8,0.204057292,0.446256133,53.07,22.45564164,70.5,129.5,25.94,44.24,8,7,60.5,51.1,74.5,77,79.2,77.5,114.2,103.7,128.7,136.7,182.9,198.7,12.1,,161.4,141.7,2691366.252,2274209.022,3313971.102,3425298.146,3523313.347,3448095.625,5081488.03,4614594.108,5726248.541,6079491.595,8136197.322,8841747.689,539526.2404,,7181267.628,6306133.785,1282634.063,1088300.563,3100159.25,3285831.5,3062554,3448095.625,3249667,1651552.625,2341848.75,2670738.188,3517208.625,4345644.75,304357.5,,2758119.813,2610696.375,2,2,2,2,2,2,2,2,2,2,2,2,1,,2,2,High,High,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,High,High,High,High,Peak Found,Not Found,High,High
FALSE,High,A1ZAL7,V-type proton ATPase proteolipid subunit OS=Drosophila melanogaster OX=7227 GN=Vha16-4 PE=2 SV=1,1,1,1,FBgn0262513,Vha16-4,0,0.349,-1.52,0.178407157,0.406223482,32.03,20.53933599,143.1,56.9,29.31,24.85,8,4,131.1,134.7,177.6,177.1,125.9,129.4,239,249.1,55.4,68.1,39.9,,,,72.6,,1386192.544,1424639.426,1877802.008,1872289.99,1330616.223,1368632.875,2527352.922,2633604.507,585408.1176,719620.3904,422179.3939,,,,767978.7022,,660622.75,681747.3125,1756649.375,1796056.625,1156605.625,1368632.875,1616269.75,942561,239412.8125,316131.3125,182504.5469,,,,294958.6875,,1,1,1,1,1,1,1,1,1,1,1,,,,1,,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Not Found
FALSE,High,Q8IQG3,V-type proton ATPase proteolipid subunit OS=Drosophila melanogaster OX=7227 GN=Vha16-3 PE=1 SV=1,2,16,2,FBgn0028667,Vha16-3,0,0.134,-2.9,1.43976E-07,9.35846E-07,143.46,23.72791494,109.8,90.2,16.97,85.36,8,8,69.3,83.2,111.2,117.8,90.6,94.7,107.5,111.5,41.3,43.3,158.7,159,4.5,3.4,205,199,8779159.207,10536336.72,14087813.55,14916167.44,11472414.75,11990823.67,13617338.59,14116519.82,5233401.791,5482788.997,20099378.27,20143265.77,571829.4339,430258.2838,25966552.62,25209236.58,4183915.375,5042061.25,13178891.47,14308831.16,9972116.078,11990823.67,8708436.5,5052270,2140290.516,2408605.016,8688789.594,9900245.992,322580.375,250161.0938,9973011.305,10436452,2,2,4,4,4,4,2,2,4,3,2,2,1,1,3,1,High,Peak Found,High,High,High,High,High,High,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found
FALSE,High,P23380,V-type proton ATPase 16 kDa proteolipid subunit OS=Drosophila melanogaster OX=7227 GN=Vha16-1 PE=2 SV=1,2,7,2,FBgn0262736,Vha16-1,0,0.056,-4.16,1.2029E-08,8.13157E-08,54.42,23.04882066,88.4,111.6,32.1,82.42,8,7,47,59.5,120.2,135,82.6,87.8,91.1,92.9,17.1,,114.6,112.9,178.8,332,62.1,66.5,3569988.307,4517589.654,9127033.904,10253189.47,6277884.339,6670653,6919805.397,7055730.558,1297838.482,,8705324.268,8574039.641,13580476.87,25220106.38,4717955.207,5054068.471,1701362.125,2161848.5,8538173,9835714,5456897.5,6670653,4425291,2525229.75,530773.5781,,3763237.344,4214068.492,7661017.539,14663493.15,1812031.859,2092349.875,1,1,1,1,1,1,1,1,2,,2,2,1,1,2,1,Peak Found,High,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,High,High,Peak Found,High,High,High
FALSE,High,Q94920,Voltage-dependent anion-selective channel OS=Drosophila melanogaster OX=7227 GN=porin PE=1 SV=3,20,160,20,FBgn0004363,porin,0,0.415,-1.27,1.08027E-05,6.11951E-05,86,26.98264059,142.6,57.4,57.82,26.74,8,8,38.1,33.8,260,246.7,131.2,140.9,154,137.2,63.4,57.4,54.7,54.1,77.8,76.2,37.8,36.6,38375372.16,34070899.64,262118326,248642653.3,132291289.5,142042969.3,155259846.3,138278707.3,63892400.07,57807050.34,55162518.91,54483477.36,78435384.88,76832784.49,38116414.06,36924045.6,18288688.68,16304296.96,245206891.7,238518758.8,114990969.6,142042969.3,99290364.56,49489631.53,26129906.2,25394803.9,23846285.88,26778171.66,44246963.11,44672175.13,14639426.11,15286303.03,14,12,19,18,18,17,18,16,13,14,13,12,10,11,12,11,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High
FALSE,High,O46037,Vinculin OS=Drosophila melanogaster OX=7227 GN=Vinc PE=1 SV=1,13,36,13,FBgn0004397,Vinc,0,0.44,-1.18,0.317791481,0.607237239,83.53,21.10038074,166.4,33.6,96.71,206.14,8,8,5.1,18.7,294.4,360.4,126.3,107.1,68.9,79,17.7,5.1,19.4,20.7,52.4,409.9,9,5.9,150096.5907,548791.5582,8649837.409,10588885.25,3709354.206,3147456.313,2025147.279,2320792.356,520920.8884,150390.6338,570837.525,607176.0008,1538633.812,12042139.44,263015.8454,173241.4562,71532.07031,262618.8516,8091764.422,10157741.38,3224265.469,3147456.313,1295103.766,830606.25,213039.6406,66067.03906,246768.1875,298421.9063,867973.9844,7001549.734,101016.875,71720.78125,1,2,5,6,5,5,5,4,2,1,2,2,3,3,1,1,High,Peak Found,High,High,High,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found
FALSE,High,Q9VMV5,"Viking, isoform A OS=Drosophila melanogaster OX=7227 GN=vkg PE=1 SV=1",17,69,17,FBgn0016075,vkg,0,0.404,-1.31,0.005553191,0.022256664,93.59,24.15076286,163,37,65.41,34.46,8,8,31.5,31.9,276.4,290.9,229.4,240.5,100.4,111.8,19.1,27.5,43.8,45,50.5,48.4,30.1,22.8,4577891.519,4631257.322,40138090.46,42239863.05,33308432.21,34920186.2,14576996.78,16230952.96,2777111.561,3992360.049,6364616.273,6539064.15,7332011.318,7030842.447,4372178.88,3316708.628,2181702.172,2216243.055,37548448.25,40519997.58,28952540.48,34920186.2,9322148.375,5809020.758,1135747.984,1753855.281,2751369.266,3213895.125,4136133.645,4087877.684,1679229.047,1373094.75,6,7,14,15,18,16,11,11,5,8,7,7,5,5,6,5,High,High,High,High,High,High,High,High,Peak Found,High,High,High,High,High,High,Peak Found
FALSE,High,A0A0B4KGG5,"Vibrator, isoform B OS=Drosophila melanogaster OX=7227 GN=vib PE=1 SV=1",9,77,9,FBgn0262468,vib,0,0.937,-0.09,0.716322775,0.898084275,41.73,24.67669587,99.4,100.6,13.29,16.79,8,8,124.3,106.7,81.8,96.1,97.1,97.1,112.1,118.5,109.4,103.2,103.1,108.6,69.8,71,97.7,103.5,28312525.57,24302830.29,18635655.85,21884419.59,22102581.84,22121574.91,25518384.78,26978075.27,24917990.56,23505065.32,23469027.45,24730436.86,15889475.49,16173067.67,22248663.55,23575199.03,13493001.8,11629882.58,17433314.63,20993359.47,19212128.97,22121574.91,16319285.3,9655391.133,10190644.82,10325842.97,10145460.16,12154802.07,8963569.656,9403357.125,8545076.289,9759971.602,8,7,7,7,8,8,7,7,9,8,6,6,5,5,6,6,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High
FALSE,High,A0A0B4LFZ4,Vesicle-fusing ATPase OS=Drosophila melanogaster OX=7227 GN=TER94 PE=1 SV=1,11,52,11,FBgn0261014,TER94,0,0.734,-0.45,0.637055015,0.860151512,67.29,22.86290893,128.8,71.2,49.65,31.3,8,8,89.4,82.2,234,248.4,127.4,116.9,86,98.8,64.3,60.1,49.2,46.2,68.3,58.6,111.3,58.8,6535223.049,6006661.062,17101678.42,18156396.57,9307175.111,8542500.453,6286628.675,7218089.998,4697377.734,4391472.801,3594287.607,3379801.007,4990165.387,4286102.572,8137467.253,4298460.008,3114514.676,2874429.109,15998306.84,17417129.03,8090034.453,8542500.453,4020367.582,2583337.82,1921074.172,1929186.664,1553779.84,1661143.816,2815051.703,2492028.969,3125368.781,1779533.125,9,8,10,10,11,11,8,8,8,6,5,5,6,5,7,5,High,High,High,High,High,High,High,High,High,High,Peak Found,High,High,High,High,High
FALSE,High,Q9VZL3,Very-long-chain enoyl-CoA reductase OS=Drosophila melanogaster OX=7227 GN=Sc2 PE=1 SV=1,3,17,3,FBgn0035471,Sc2,0,0.876,-0.19,0.885149765,0.958919098,85.1,21.64156676,140.6,59.4,24.99,92.08,8,6,111.9,122.1,190.5,190.6,106.4,112.9,124.4,145.9,172.4,184.3,20,14.2,,,50.5,53.8,3436260.139,3750135.816,5849946.074,5853956.788,3266498.154,3467300.844,3820528.123,4480576.26,5293696.143,5660339.156,613375.0151,436903.3103,,,1549174.774,1651139.125,1637630.813,1794590.945,5472517.375,5615603.313,2839323.672,3467300.844,2443269.391,1603587.945,2164948.938,2486603.313,265156.7813,214734.3086,,,594993.7891,683560.3359,3,3,3,3,3,3,3,3,3,3,2,2,,,2,2,Peak Found,High,High,High,High,High,High,High,High,High,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found
FALSE,High,Q2PDR9,"Varicose, isoform C OS=Drosophila melanogaster OX=7227 GN=vari PE=1 SV=1",1,3,1,FBgn0250785,vari,0,1.365,0.45,0.43825989,0.728915574,45.53,18.94378886,84.6,115.4,67.15,,5,1,,,396.6,160.8,544.1,156,123,,,,,,,,219.5,,,,832174.4349,337401.5462,1141713.873,327311.2188,258135.1122,,,,,,,,460700.7465,,,,778483.9375,323663.6875,992406.875,327311.2188,165080.2188,,,,,,,,176942,,,,1,1,1,1,1,,,,,,,,1,,Not Found,Not Found,Peak Found,High,High,High,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found
FALSE,High,Q7KVX5,"VAMP-associated protein 33kDa, isoform A OS=Drosophila melanogaster OX=7227 GN=Vap33 PE=1 SV=1",3,13,3,FBgn0029687,Vap-33-1; Vap-33A; Vap33,0,0.504,-0.99,0.408262522,0.706039883,109.9,21.62743561,129.6,70.4,64.62,117.36,8,8,28.1,22.7,197.8,184.9,117.4,101.8,78.3,72.3,35.9,34.1,28.4,33.8,162.4,367.6,65.5,68.9,991513.626,798973.2774,6977188.755,6521529.287,4141097.904,3590930.969,2762043.409,2548474.363,1267766.056,1202392.34,1001516.718,1192387.867,5726820.452,12963652.84,2310886.596,2428752.744,472529.2031,382340.875,6527032.25,6255994.5,3599548.125,3590930.969,1766356.875,912093.1172,518474.9375,528214.4219,432947.125,586048.625,3230613.5,7537336.75,887545.5469,1005487.07,2,2,2,2,3,3,2,3,2,2,1,3,1,1,3,3,Peak Found,Peak Found,High,High,High,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found
FALSE,Low,Q0E993,Valyl-tRNA synthetase OS=Drosophila melanogaster OX=7227 GN=ValRS PE=1 SV=1,1,1,1,FBgn0027079,Aats-val; ValRS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found
FALSE,High,E1JIJ5,Vacuolar proton pump subunit B OS=Drosophila melanogaster OX=7227 GN=Vha55 PE=1 SV=1,29,419,29,FBgn0005671,Vha55,0,1.06,0.08,0.970192317,0.989713289,88.71,29.74397826,95.5,104.5,4.75,25.05,8,8,95.1,93.8,104.5,100,106.1,99.8,104.7,96.2,123.5,118.9,111,107.1,59.6,61.2,108.5,109.9,682164151.6,672731077,750014810.9,717150455,761394720.4,716196449.3,751225514,689827615,886321173.9,852670854.8,796447005.1,768286418.8,427828665.9,438930287.6,778513621.2,788625271.9,325101415.1,321928900.4,701625114.5,687950495.1,661823748.6,716196449.3,480416907,246887717.9,362476430.8,374580765.1,344297239.2,377606324,241346673.1,255203176.7,299004849.1,326485483.7,31,32,32,31,33,34,31,30,36,36,22,22,20,19,25,24,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High
FALSE,High,A1Z713,Vacuolar protein sorting-associated protein 13 OS=Drosophila melanogaster OX=7227 GN=Vps13 PE=1 SV=2,4,4,4,FBgn0033194,Vps13,0,4.803,2.26,0.001709335,0.007683432,94.34,21.21085009,43.2,156.8,31.56,144.09,8,8,7.2,6.8,17.4,15.6,14.4,12.8,13.4,17.5,33.6,34.6,624.3,618.9,17.9,16.6,75.4,73.6,558965.4247,525042.4295,1346494.732,1206361.166,1114532.968,995062.8496,1039386.696,1357055.594,2602538.1,2678980.32,48348907.85,47928672.29,1382980.544,1289385.743,5839961.672,5700337.27,266388.1563,251253.9375,1259621.152,1157242.188,968780.5381,995062.8496,664699.125,485687.0781,1064353.137,1176883.779,20900820,23556540,780166.875,749675.625,2242962.5,2359900.75,1,1,3,3,4,4,1,2,2,2,1,1,1,1,1,1,Peak Found,Peak Found,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found
FALSE,High,Q9VSW1,UTP--glucose-1-phosphate uridylyltransferase OS=Drosophila melanogaster OX=7227 GN=UGP PE=1 SV=2,21,186,21,FBgn0035978,UGP,0,0.758,-0.4,0.109487935,0.286382028,101.7,26.41418758,154,46,44.67,86.92,8,8,44.3,44.1,155.4,149.5,201,196.5,145.1,143.6,156.1,151.3,16.6,18.8,31.6,36.1,53.8,56.1,29061452.59,28980521.49,102023045.8,98172902.17,131960897.8,129054680,95286489.77,94325056.74,102501805,99382337.59,10906438.4,12370559.61,20752532.07,23713709.43,35294866.53,36844309.81,13849920.64,13868346.11,95440690.19,94175631.05,114703784.6,129054680,60936749.14,33758721.01,41919892.62,43658947.46,4714760.188,6080026.18,11706916.75,13787642.7,13555750.28,15253292.96,20,18,23,23,26,26,24,24,23,22,9,9,6,8,11,11,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High
FALSE,High,Q9VA47,UT01108p OS=Drosophila melanogaster OX=7227 GN=Dmel\CG12069 PE=2 SV=1,18,142,18,FBgn0039796,CG12069,0,1.35,0.43,0.276319947,0.555060214,62.36,26.94697627,85.3,114.7,12.67,25.29,8,8,81.4,82.2,88.2,92.2,83.1,83.7,104.4,112.4,118.2,115.5,138.1,135.9,69.9,64,115.6,115.2,89680951.92,90492547.51,97142876.65,101508948,91558404.1,92232050.79,114966894.6,123749739.8,130150341,127186343.7,152049277.2,149635134.9,77005148.32,70514857.43,127313201.4,126901309.5,42739572.74,43304326.66,90875381.34,97375844.31,79584904.63,92232050.79,73522582.59,44289747.45,53227241.41,55873327.52,65729604.16,73544412.41,43440138.17,40998801.24,48897364.83,52536276.59,16,15,17,19,19,16,18,16,18,18,13,14,12,11,15,14,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High
FALSE,High,Q8T8S2,Uridine phosphorylase OS=Drosophila melanogaster OX=7227 GN=Dmel\CG3788 PE=2 SV=1,22,351,22,FBgn0034800,CG3788,0,1.322,0.4,0.321253873,0.611931297,75.36,29.50812656,85.2,114.8,6.25,10.85,8,8,90.8,91.9,80.8,86.7,80.3,83,85.5,95.1,110.2,106.8,122.1,123,96.4,97.1,125.4,125,608193872.4,615074286.8,540823481.5,580302675,537585340.6,555697428.6,572176595.7,636652441,738068111.9,714977430.3,817674216.6,823851843.6,645402550.5,650188853.7,839570466.2,837287264.9,289849134,294337805.3,505930458.4,556674697.5,467282916.2,555697428.6,365913171.5,227856445.3,301845767.4,314091646.7,353473581.5,404916263.7,364084435.7,378033290.5,322455039.6,346631216.9,21,21,20,21,24,25,20,19,24,25,17,16,14,15,19,20,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High
FALSE,High,Q7JRP4,UPF0605 protein CG18335 OS=Drosophila melanogaster OX=7227 GN=CG18335 PE=2 SV=1,22,250,22,FBgn0033610,CG18335,0,0.886,-0.17,0.383880783,0.68600175,70.82,29.22159491,99.9,100.1,7.07,39.14,8,8,119.3,114.3,108.2,104.5,111.3,112.8,106.6,93.7,109.4,110.6,110.8,111.7,33.7,33,109.1,111,590177616.2,565516056.9,535253227.3,517005377,550414247.1,558117461.5,527330251.2,463503720.5,541283206.6,546961067.9,548344883.2,552464398.2,166915425.8,163316063.8,539886838.3,549105573.7,281263062.2,270622197.4,500719587.8,495954653.1,478434129.5,558117461.5,337233445.3,165886916.3,221367164.1,240281574.3,237044810.5,271531613,94160316.8,94955348.19,207355116.5,227325962.3,23,23,22,23,23,23,22,21,24,24,18,17,13,10,21,21,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High
FALSE,High,Q9VW12,UPF0389 protein CG9231 OS=Drosophila melanogaster OX=7227 GN=CG9231 PE=1 SV=1,1,7,1,FBgn0036887,CG9231,0,1.318,0.4,0.496369691,0.778328144,44.22,18.15665599,83.2,116.8,49.41,14.53,5,2,,,332.6,376.3,145.9,157.8,141.5,,,,,,200.1,245.9,,,,,341179.3167,385966.2831,149642.5009,161917.6563,145132.6653,,,,,,205222.7512,252210.8562,,,,,319167,370251.0313,130073.0859,161917.6563,92813.92188,,,,,,115770.2422,146640.625,,,,,1,1,1,1,1,,,,,,1,1,,,Not Found,Not Found,High,High,High,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,High,High,Not Found,Not Found
FALSE,Low,E1JHA6,"Uninflatable, isoform C OS=Drosophila melanogaster OX=7227 GN=uif PE=1 SV=1",1,2,1,FBgn0031879,uif,0,100,6.64,1E-17,7.64322E-17,,,,200,,23.1,,4,,,,,,,,,,,478.1,438.9,,,266.8,416.2,,,,,,,,,,,10795377.48,9909116.381,,,6023753.65,9397357.116,,,,,,,,,,,4666749.5,4870247.5,,,2313551.75,3890441.75,,,,,,,,,,,1,1,,,1,1,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,High,Not Found,Not Found,High,Peak Found
FALSE,High,A0A126GUR5,"Uncoordinated 115b, isoform F OS=Drosophila melanogaster OX=7227 GN=Unc-115b PE=4 SV=1",1,3,1,FBgn0260463,Unc-115b,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,High,High,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found
FALSE,Low,Q23978,Unconventional myosin ID OS=Drosophila melanogaster OX=7227 GN=Myo31DF PE=1 SV=1,1,1,1,FBgn0086347,Myo31DF,0,0.01,-6.64,1E-17,7.64322E-17,,,200,,55.14,,3,,,,690.9,715.1,,194.1,,,,,,,,,,,,,426922.912,441879.2137,,119925.9375,,,,,,,,,,,,,399378.5625,423887.375,,119925.9375,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,Not Found,Not Found,High,Peak Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found
FALSE,High,Q23979,Unconventional myosin IC OS=Drosophila melanogaster OX=7227 GN=Myo61F PE=1 SV=3,7,9,7,FBgn0010246,Myo61F,0,1.196,0.26,0.536783741,0.810772662,100.04,19.48978672,104.5,95.5,126.32,86,8,6,21.4,30.2,351.1,507.8,61.4,129,12.9,49.8,,199.3,39.6,46.9,37.4,,54.4,58.8,298448.7466,420343.8019,4885651.802,7066056.189,853919.5325,1795256.266,178867.2348,693619.8366,,2773808.7,550728.1178,652820.664,520608.1385,,757181.9641,818481.857,142232.7891,201151.4297,4570437.75,6778350.094,742248.6797,1795256.266,114387.5469,248244.9453,,1218542.16,238075.0625,320855.875,293685.4219,,290811.9688,338845.9063,2,2,4,6,4,5,1,3,,3,1,1,2,,1,1,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found
FALSE,High,X2JIN0,"Uncharacterized protein, isoform W OS=Drosophila melanogaster OX=7227 GN=Dmel\CG34417 PE=1 SV=1",3,6,3,FBgn0085446,CG34417,0,1.407,0.49,0.281179418,0.555060214,102.93,24.74660574,172.7,27.3,51.61,129.95,8,8,78.8,60.3,218.6,164.5,193.9,152.2,66.6,65,223.5,229.8,4.7,4.3,2.7,3.2,68.4,63.5,25221540.56,19289735.66,69950558.3,52642271.61,62045838.97,48725341.41,21306628.06,20817087.27,71531015.58,73542083.98,1507830.212,1373998.294,865595.0968,1026288.193,21890701.07,20320145.46,12019920,9230915,65437465.72,50498854.97,53931828.83,48725341.41,13625820.95,7450387.688,29253850.62,32307249.55,651822.125,675308.625,488299.4375,596705.25,8407593.125,8412401.625,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,High,Peak Found,High,High,High,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found
